client_id,age,job,marital,education,credit_default,mortgage
4639,37,Blue-collar,married,Basic,True,True
4640,35,Technician,married,University Degree,True,True
4641,47,Blue-collar,married,Basic,True,True
4642,33,Technician,married,Professional Course,True,True
4643,38,Blue-collar,married,Basic,True,True
4644,39,Housemaid,married,University Degree,True,True
4645,55,Admin,married,High School,True,True
4646,35,Services,married,High School,True,True
4647,55,Admin,married,High School,True,True
4648,33,Blue-collar,married,Basic,True,True
4649,32,Blue-collar,married,Basic,True,True
4650,32,Blue-collar,married,Basic,True,True
4651,32,Blue-collar,divorced,Basic,True,True
4652,42,Admin,single,University Degree,True,True
4653,38,Blue-collar,married,High School,True,True
4654,56,Self-employed,married,Basic,True,True
4655,55,Admin,married,High School,True,True
4656,33,Technician,married,Professional Course,True,True
4657,45,Admin,single,High School,True,True
4658,58,Management,married,University Degree,True,True
4659,46,Self-employed,married,University Degree,True,True
4660,33,Management,married,University Degree,True,True
4661,50,Self-employed,married,Basic,True,True
4662,56,Blue-collar,married,Basic,True,True
4663,33,Blue-collar,married,Basic,True,True
4664,26,Admin,married,University Degree,True,True
4665,49,Housemaid,single,High School,True,True
4666,36,Services,married,High School,True,True
4667,52,Self-employed,single,University Degree,True,True
4668,49,Blue-collar,married,Basic,True,True
4669,49,Blue-collar,married,Basic,True,True
4670,28,Admin,single,High School,True,True
4671,36,Services,married,High School,True,True
4672,45,Admin,single,Professional Course,True,True
4673,41,Technician,married,University Degree,True,True
4674,49,Admin,married,High School,True,True
4675,31,Services,married,Professional Course,True,True
4676,32,Technician,married,Professional Course,True,True
4677,59,Retired,married,Professional Course,True,True
4678,25,Services,divorced,High School,True,True
4679,22,Services,single,Basic,True,True
4680,43,Blue-collar,married,Basic,True,True
4681,35,Blue-collar,married,Basic,True,True
4682,60,Entrepreneur,married,Basic,True,True
4683,40,Admin,married,University Degree,True,True
4684,37,Unemployed,married,Professional Course,True,True
4685,37,Technician,married,University Degree,True,True
4686,36,Technician,single,University Degree,True,True
4687,35,Blue-collar,married,Basic,True,True
4688,43,Entrepreneur,married,Basic,True,True
4689,39,Housemaid,married,Basic,True,True
4690,56,Blue-collar,married,Unknown,True,True
4691,37,Services,single,High School,True,True
4692,38,Blue-collar,married,Professional Course,True,True
4693,37,Technician,single,University Degree,True,True
4694,54,Blue-collar,married,Basic,True,True
4695,53,Retired,married,High School,True,True
4696,38,Services,married,Basic,True,True
4697,47,Technician,single,Professional Course,True,True
4698,33,Management,married,High School,True,True
4699,39,Blue-collar,married,Basic,True,True
4700,36,Technician,single,Professional Course,True,True
4701,35,Blue-collar,married,Basic,True,True
4702,40,Admin,married,University Degree,True,True
4703,55,Admin,single,University Degree,True,True
4704,37,Blue-collar,married,Basic,True,True
4705,53,Blue-collar,married,Basic,True,True
4706,36,Admin,married,High School,True,True
4707,32,Blue-collar,married,Basic,True,True
4708,42,Admin,married,High School,True,True
4709,52,Management,married,University Degree,True,True
4710,33,Services,married,High School,True,True
4711,51,Admin,married,Professional Course,True,True
4712,32,Management,single,University Degree,True,True
4713,33,Technician,divorced,Professional Course,True,True
4714,34,Services,married,High School,True,True
4715,34,Services,married,High School,True,True
4716,55,Admin,divorced,University Degree,True,True
4717,33,Management,married,High School,True,True
4718,34,Blue-collar,married,Basic,True,True
4719,52,Services,married,University Degree,True,True
4720,55,Technician,married,Basic,True,True
4721,45,Blue-collar,married,Basic,True,True
4722,34,Blue-collar,married,Basic,True,True
4723,53,Self-employed,married,University Degree,True,True
4724,43,Admin,married,University Degree,True,True
4725,33,Management,married,Basic,True,True
4726,39,Blue-collar,married,Basic,True,True
4727,29,Blue-collar,married,Basic,True,True
4728,35,Self-employed,married,Basic,True,True
4729,45,Blue-collar,married,Basic,True,True
4730,35,Blue-collar,married,Basic,True,True
4731,37,Technician,single,University Degree,True,True
4732,38,Blue-collar,married,Basic,True,True
4733,35,Retired,married,Professional Course,True,True
4734,36,Technician,married,University Degree,True,True
4735,30,Blue-collar,married,Basic,True,True
4736,53,Entrepreneur,single,Basic,True,True
4737,30,Admin,single,University Degree,True,True
4738,41,Blue-collar,married,Basic,True,True
4739,40,Blue-collar,married,Basic,True,True
4740,36,Technician,married,University Degree,True,True
4741,36,Management,married,High School,True,True
4742,44,Services,divorced,High School,True,True
4743,56,Retired,married,High School,True,True
4744,38,Management,married,University Degree,True,True
4745,35,Blue-collar,married,Professional Course,True,True
4746,35,Management,married,University Degree,True,True
4747,28,Management,married,High School,True,True
4748,43,Housemaid,married,Basic,True,True
4749,30,Entrepreneur,married,Professional Course,True,True
4750,36,Student,single,University Degree,True,True
4751,40,Blue-collar,married,Basic,True,True
4752,35,Technician,single,University Degree,True,True
4753,27,Admin,single,Basic,True,True
4754,42,Technician,divorced,Basic,True,True
4755,49,Blue-collar,married,Basic,True,True
4756,38,Technician,married,Professional Course,True,True
4757,31,Admin,married,High School,True,True
4758,57,Retired,married,Basic,True,True
4759,29,Blue-collar,single,Basic,True,True
4760,36,Management,married,University Degree,True,True
4761,55,Retired,divorced,High School,True,True
4762,30,Services,single,High School,True,True
4763,32,Blue-collar,married,Basic,True,True
4764,49,Blue-collar,married,Basic,True,True
4765,48,Admin,married,University Degree,True,True
4766,30,Blue-collar,single,Basic,True,True
4767,53,Retired,divorced,High School,True,True
4768,40,Housemaid,single,University Degree,True,True
4769,31,Blue-collar,married,Basic,True,True
4770,60,Technician,divorced,Professional Course,True,True
4771,45,Blue-collar,married,Basic,True,True
4772,56,Management,married,University Degree,True,True
4773,31,Blue-collar,married,Basic,True,True
4774,56,Management,married,University Degree,True,True
4775,60,Entrepreneur,married,Basic,True,True
4776,34,Blue-collar,married,Basic,True,True
4777,56,Management,married,University Degree,True,True
4778,33,Blue-collar,married,Basic,True,True
4779,29,Admin,single,High School,True,True
4780,49,Blue-collar,married,Basic,True,True
4781,53,Admin,married,Basic,True,True
4782,49,Entrepreneur,married,High School,True,True
4783,43,Blue-collar,single,Professional Course,True,True
4784,38,Blue-collar,single,Basic,True,True
4785,48,Blue-collar,married,Basic,True,True
4786,43,Admin,married,High School,True,True
4787,30,Blue-collar,married,Basic,True,True
4788,31,Technician,married,Professional Course,True,True
4789,37,Services,married,High School,True,True
4790,42,Blue-collar,married,Basic,True,True
4791,59,Retired,married,High School,True,True
4792,42,Admin,single,Unknown,True,True
4793,36,Admin,single,Professional Course,True,True
4794,41,Blue-collar,divorced,Basic,True,True
4795,44,Services,married,High School,True,True
4796,40,Admin,married,University Degree,True,True
4797,39,Services,married,High School,True,True
4798,40,Admin,divorced,Professional Course,True,True
4799,33,Blue-collar,married,Professional Course,True,True
4800,57,Services,divorced,High School,True,True
4801,31,Admin,married,High School,True,True
4802,57,Housemaid,married,Basic,True,True
4803,48,Blue-collar,married,Basic,True,True
4804,52,Technician,married,High School,True,True
4805,37,Blue-collar,single,Unknown,True,True
4806,42,Technician,married,University Degree,True,True
4807,33,Admin,single,High School,True,True
4808,36,Services,single,High School,True,True
4809,57,Management,married,Basic,True,True
4810,51,Blue-collar,married,Basic,True,True
4811,43,Admin,married,High School,True,True
4812,55,Admin,single,University Degree,True,True
4813,41,Blue-collar,married,Basic,True,True
4814,27,Admin,single,High School,True,True
4815,37,Management,married,University Degree,True,True
4816,37,Blue-collar,married,Basic,True,True
4817,40,Admin,single,High School,True,True
4818,28,Unknown,single,Basic,True,True
4819,31,Management,married,Basic,True,True
4820,32,Services,married,High School,True,True
4821,32,Services,married,High School,True,True
4822,35,Housemaid,married,High School,True,True
4823,36,Technician,divorced,Professional Course,True,True
4824,31,Admin,married,High School,True,True
4825,38,Blue-collar,married,Basic,True,True
4826,46,Blue-collar,divorced,Basic,True,True
4827,39,Self-employed,married,University Degree,True,True
4828,58,Management,single,Professional Course,True,True
4829,44,Technician,divorced,Professional Course,True,True
4830,33,Admin,married,University Degree,True,True
4831,24,Services,single,High School,True,True
4832,33,Technician,married,Professional Course,True,True
4833,44,Admin,married,High School,True,True
4834,30,Housemaid,married,High School,True,True
4835,36,Unemployed,single,Basic,True,True
4836,24,Services,single,High School,True,True
4837,32,Technician,married,Professional Course,True,True
4838,33,Admin,married,High School,True,True
4839,58,Management,married,Basic,True,True
4840,42,Blue-collar,divorced,Basic,True,True
4841,40,Blue-collar,married,Basic,True,True
4842,29,Blue-collar,married,Basic,True,True
4843,52,Retired,divorced,Basic,True,True
4844,36,Technician,married,University Degree,True,True
4845,29,Blue-collar,married,Basic,True,True
4846,46,Entrepreneur,married,Professional Course,True,True
4847,58,Blue-collar,married,High School,True,True
4848,45,Blue-collar,married,Basic,True,True
4849,53,Unknown,married,High School,True,True
4850,57,Technician,married,High School,True,True
4851,46,Housemaid,married,Basic,True,True
4852,40,Technician,married,Professional Course,True,True
4853,37,Admin,divorced,High School,True,True
4854,31,Technician,married,Professional Course,True,True
4855,29,Blue-collar,married,High School,True,True
4856,33,Admin,married,University Degree,True,True
4857,35,Technician,married,Professional Course,True,True
4858,47,Admin,married,University Degree,True,True
4859,26,Blue-collar,single,Basic,True,True
4860,34,Blue-collar,married,Professional Course,True,True
4861,38,Admin,married,University Degree,True,True
4862,46,Admin,divorced,University Degree,True,True
4863,26,Blue-collar,single,Basic,True,True
4864,30,Blue-collar,married,High School,True,True
4865,35,Blue-collar,married,Basic,True,True
4866,40,Services,divorced,High School,True,True
4867,30,Blue-collar,married,Basic,True,True
4868,30,Technician,married,Professional Course,True,True
4869,35,Technician,married,University Degree,True,True
4870,36,Blue-collar,married,Basic,True,True
4871,27,Blue-collar,single,High School,True,True
4872,32,Technician,single,University Degree,True,True
4873,26,Services,divorced,Basic,True,True
4874,43,Admin,married,High School,True,True
4875,30,Management,married,University Degree,True,True
4876,33,Technician,single,University Degree,True,True
4877,50,Unemployed,married,High School,True,True
4878,38,Technician,married,Professional Course,True,True
4879,36,Unknown,single,Basic,True,True
4880,25,Blue-collar,single,Basic,True,True
4881,35,Technician,married,High School,True,True
4882,42,Self-employed,married,University Degree,True,True
4883,55,Retired,married,Basic,True,True
4884,29,Technician,single,University Degree,True,True
4885,29,Admin,single,Basic,True,True
4886,38,Blue-collar,married,Professional Course,True,True
4887,45,Blue-collar,divorced,Basic,True,True
4888,30,Admin,married,University Degree,True,True
4889,58,Admin,divorced,University Degree,True,True
4890,51,Entrepreneur,married,Basic,True,True
4891,39,Technician,divorced,Professional Course,True,True
4892,44,Unemployed,divorced,High School,True,True
4893,25,Blue-collar,married,Basic,True,True
4894,30,Management,single,University Degree,True,True
4895,46,Admin,married,High School,True,True
4896,34,Blue-collar,married,Basic,True,True
4897,57,Management,married,Basic,True,True
4898,47,Blue-collar,divorced,Basic,True,True
4899,45,Admin,divorced,University Degree,True,True
4900,36,Technician,married,Basic,True,True
4901,45,Blue-collar,divorced,Basic,True,True
4902,56,Entrepreneur,married,University Degree,True,True
4903,28,Blue-collar,single,Basic,True,True
4904,30,Admin,single,High School,True,True
4905,49,Housemaid,divorced,Basic,True,True
4906,44,Technician,married,High School,True,True
4907,60,Retired,married,Professional Course,True,True
4908,26,Admin,married,Basic,True,True
4909,38,Technician,married,Professional Course,True,True
4910,58,Technician,married,Professional Course,True,True
4911,29,Admin,single,Basic,True,True
4912,49,Technician,divorced,University Degree,True,True
4913,48,Management,married,University Degree,True,True
4914,37,Self-employed,married,High School,True,True
4915,30,Technician,married,University Degree,True,True
4916,27,Blue-collar,married,Basic,True,True
4917,57,Services,divorced,High School,True,True
4918,38,Technician,single,Professional Course,True,True
4919,42,Blue-collar,divorced,Basic,True,True
4920,52,Services,married,High School,True,True
4921,55,Admin,married,University Degree,True,True
4922,41,Technician,married,Professional Course,True,True
4923,38,Admin,married,High School,True,True
4924,45,Services,divorced,High School,True,True
4925,57,Services,divorced,High School,True,True
4926,53,Blue-collar,married,Basic,True,True
4927,32,Blue-collar,divorced,Basic,True,True
4928,34,Services,married,High School,True,True
4929,43,Management,married,University Degree,True,True
4930,31,Admin,married,High School,True,True
4931,24,Unemployed,single,University Degree,True,True
4932,53,Self-employed,married,University Degree,True,True
4933,32,Services,married,High School,True,True
4934,40,Blue-collar,married,Basic,True,True
4935,53,Admin,single,University Degree,True,True
4936,31,Technician,married,High School,True,True
4937,36,Services,single,Basic,True,True
4938,56,Admin,married,University Degree,True,True
4939,42,Blue-collar,divorced,Basic,True,True
4940,49,Blue-collar,married,Basic,True,True
4941,32,Admin,single,University Degree,True,True
4942,47,Admin,married,High School,True,True
4943,34,Blue-collar,married,Basic,True,True
4944,56,Technician,married,High School,True,True
4945,28,Admin,single,High School,True,True
4946,34,Admin,single,High School,True,True
4947,30,Blue-collar,single,High School,True,True
4948,38,Admin,married,High School,True,True
4949,39,Technician,married,Professional Course,True,True
4950,31,Blue-collar,married,Basic,True,True
4951,29,Admin,single,University Degree,True,True
4952,31,Self-employed,married,University Degree,True,True
4953,25,Self-employed,single,University Degree,True,True
4954,40,Services,single,University Degree,True,True
4955,35,Blue-collar,single,Basic,True,True
4956,36,Services,married,High School,True,True
4957,43,Services,married,High School,True,True
4958,49,Management,married,University Degree,True,True
4959,29,Blue-collar,married,High School,True,True
4960,38,Unemployed,divorced,University Degree,True,True
4961,32,Blue-collar,married,Basic,True,True
4962,35,Self-employed,married,University Degree,True,True
4963,39,Self-employed,married,Basic,True,True
4964,35,Services,single,Professional Course,True,True
4965,54,Admin,married,High School,True,True
4966,35,Admin,married,University Degree,True,True
4967,32,Technician,married,Professional Course,True,True
4968,55,Technician,married,Basic,True,True
4969,30,Blue-collar,married,Basic,True,True
4970,50,Blue-collar,divorced,Basic,True,True
4971,25,Blue-collar,single,Basic,True,True
4972,52,Management,divorced,University Degree,True,True
4973,43,Self-employed,married,Basic,True,True
4974,38,Blue-collar,married,Basic,True,True
4975,45,Admin,married,High School,True,True
4976,33,Admin,single,University Degree,True,True
4977,30,Blue-collar,married,Basic,True,True
4978,26,Services,divorced,Basic,True,True
4979,51,Services,married,High School,True,True
4980,34,Services,married,Basic,True,True
4981,33,Services,divorced,High School,True,True
4982,44,Blue-collar,divorced,Unknown,True,True
4983,43,Blue-collar,married,High School,True,True
4984,48,Services,married,High School,True,True
4985,56,Services,divorced,High School,True,True
4986,37,Management,married,University Degree,True,True
4987,31,Blue-collar,single,Basic,True,True
4988,50,Blue-collar,married,Basic,True,True
4989,38,Entrepreneur,married,Basic,True,True
4990,32,Admin,single,University Degree,True,True
4991,35,Admin,single,High School,True,True
4992,50,Blue-collar,married,Basic,True,True
4993,33,Self-employed,divorced,Unknown,True,True
4994,35,Services,married,High School,True,True
4995,36,Services,single,High School,True,True
4996,29,Housemaid,single,High School,True,True
4997,38,Services,single,Basic,True,True
4998,36,Services,single,High School,True,True
4999,46,Entrepreneur,married,Professional Course,True,True
5000,44,Unknown,married,Basic,True,True
5001,37,Blue-collar,single,High School,True,True
5002,26,Admin,married,University Degree,True,True
5003,47,Blue-collar,married,Basic,True,True
5004,36,Blue-collar,married,High School,True,True
5005,28,Admin,single,University Degree,True,True
5006,50,Admin,married,High School,True,True
5007,32,Blue-collar,married,Basic,True,True
5008,54,Technician,married,Professional Course,True,True
5009,37,Services,married,Basic,True,True
5010,46,Entrepreneur,married,University Degree,True,True
5011,49,Admin,divorced,High School,True,True
5012,33,Services,married,High School,True,True
5013,55,Technician,married,High School,True,True
5014,40,Admin,single,Unknown,True,True
5015,50,Blue-collar,divorced,High School,True,True
5016,36,Admin,married,University Degree,True,True
5017,35,Admin,married,High School,True,True
5018,39,Self-employed,married,Basic,True,True
5019,44,Blue-collar,married,High School,True,True
5020,30,Technician,married,Professional Course,True,True
5021,40,Blue-collar,married,Basic,True,True
5022,29,Entrepreneur,married,Basic,True,True
5023,34,Blue-collar,married,Basic,True,True
5024,47,Blue-collar,married,Unknown,True,True
5025,58,Admin,divorced,University Degree,True,True
5026,43,Blue-collar,single,Basic,True,True
5027,37,Services,married,High School,True,True
5028,37,Technician,married,Professional Course,True,True
5029,34,Admin,single,University Degree,True,True
5030,36,Technician,married,Professional Course,True,True
5031,48,Blue-collar,married,Basic,True,True
5032,59,Admin,single,Professional Course,True,True
5033,32,Technician,married,Professional Course,True,True
5034,28,Services,married,High School,True,True
5035,53,Unemployed,married,Basic,True,True
5036,50,Blue-collar,married,Basic,True,True
5037,42,Blue-collar,married,Basic,True,True
5038,45,Technician,married,High School,True,True
5039,39,Admin,single,Unknown,True,True
5040,38,Blue-collar,married,Basic,True,True
5041,37,Blue-collar,married,Basic,True,True
5042,57,Blue-collar,married,Basic,True,True
5043,48,Blue-collar,married,Basic,True,True
5044,27,Services,married,High School,True,True
5045,38,Blue-collar,single,High School,True,True
5046,35,Blue-collar,married,Basic,True,True
5047,46,Technician,single,University Degree,True,True
5048,40,Blue-collar,single,Unknown,True,True
5049,38,Housemaid,married,Basic,True,True
5050,28,Admin,married,University Degree,True,True
5051,56,Blue-collar,married,Basic,True,True
5052,34,Technician,single,Professional Course,True,True
5053,39,Admin,married,High School,True,True
5054,37,Entrepreneur,married,University Degree,True,True
5055,45,Blue-collar,married,Basic,True,True
5056,58,Admin,divorced,University Degree,True,True
5057,38,Blue-collar,married,Basic,True,True
5058,35,Admin,married,High School,True,True
5059,36,Services,married,High School,True,True
5060,39,Technician,divorced,Professional Course,True,True
5061,41,Blue-collar,divorced,Basic,True,True
5062,41,Blue-collar,divorced,Basic,True,True
5063,26,Services,single,Basic,True,True
5064,54,Management,married,Basic,True,True
5065,41,Blue-collar,divorced,Basic,True,True
5066,45,Management,married,Unknown,True,True
5067,38,Admin,divorced,High School,True,True
5068,33,Services,single,High School,True,True
5069,26,Blue-collar,single,High School,True,True
5070,42,Management,married,University Degree,True,True
5071,35,Admin,single,University Degree,True,True
5072,41,Blue-collar,married,Basic,True,True
5073,35,Services,married,High School,True,True
5074,53,Blue-collar,divorced,Basic,True,True
5075,38,Admin,single,University Degree,True,True
5076,30,Technician,single,Professional Course,True,True
5077,57,Retired,single,High School,True,True
5078,37,Blue-collar,single,Basic,True,True
5079,46,Admin,divorced,High School,True,True
5080,37,Admin,married,High School,True,True
5081,54,Blue-collar,single,Basic,True,True
5082,47,Blue-collar,married,Basic,True,True
5083,41,Management,married,University Degree,True,True
5084,49,Technician,married,Professional Course,True,True
5085,51,Unemployed,married,Basic,True,True
5086,53,Admin,married,Basic,True,True
5087,36,Blue-collar,single,High School,True,True
5088,55,Housemaid,married,Basic,True,True
5089,47,Admin,married,High School,True,True
5090,25,Services,married,High School,True,True
5091,27,Blue-collar,married,Basic,True,True
5092,47,Blue-collar,married,Basic,True,True
5093,36,Technician,married,Professional Course,True,True
5094,50,Admin,divorced,Basic,True,True
5095,53,Blue-collar,married,Basic,True,True
5096,37,Self-employed,married,Professional Course,True,True
5097,36,Services,single,Basic,True,True
5098,53,Blue-collar,married,Basic,True,True
5099,42,Blue-collar,married,Basic,True,True
5100,39,Blue-collar,married,Basic,True,True
5101,46,Entrepreneur,married,High School,True,True
5102,32,Services,married,High School,True,True
5103,28,Technician,divorced,University Degree,True,True
5104,40,Blue-collar,married,Basic,True,True
5105,26,Blue-collar,single,Basic,True,True
5106,30,Services,single,Unknown,True,True
5107,38,Technician,married,Basic,True,True
5108,37,Technician,single,Basic,True,True
5109,39,Self-employed,married,University Degree,True,True
5110,36,Blue-collar,divorced,High School,True,True
5111,29,Admin,married,High School,True,True
5112,22,Blue-collar,single,Basic,True,True
5113,49,Blue-collar,married,Basic,True,True
5114,31,Admin,single,University Degree,True,True
5115,49,Blue-collar,married,Basic,True,True
5116,41,Blue-collar,married,Basic,True,True
5117,47,Management,married,Basic,True,True
5118,47,Admin,single,University Degree,True,True
5119,38,Admin,married,University Degree,True,True
5120,43,Admin,divorced,High School,True,True
5121,46,Services,married,High School,True,True
5122,33,Blue-collar,married,Basic,True,True
5123,27,Blue-collar,single,Basic,True,True
5124,53,Technician,married,Professional Course,True,True
5125,30,Management,divorced,University Degree,True,True
5126,47,Blue-collar,divorced,Basic,True,True
5127,55,Blue-collar,married,Professional Course,True,True
5128,60,Retired,divorced,Basic,True,True
5129,48,Technician,married,High School,True,True
5130,42,Blue-collar,divorced,Basic,True,True
5131,48,Technician,married,High School,True,True
5132,48,Technician,married,High School,True,True
5133,42,Blue-collar,divorced,Basic,True,True
5134,46,Admin,single,University Degree,True,True
5135,36,Services,single,Basic,True,True
5136,29,Technician,single,University Degree,True,True
5137,50,Blue-collar,married,High School,True,True
5138,33,Admin,married,Unknown,True,True
5139,37,Management,single,University Degree,True,True
5140,42,Technician,married,University Degree,True,True
5141,24,Services,single,Basic,True,True
5142,55,Technician,married,University Degree,True,True
5143,38,Blue-collar,married,Basic,True,True
5144,36,Blue-collar,married,University Degree,True,True
5145,45,Unemployed,married,University Degree,True,True
5146,38,Blue-collar,married,Basic,True,True
5147,51,Admin,divorced,Unknown,True,True
5148,48,Technician,married,High School,True,True
5149,46,Admin,married,University Degree,True,True
5150,47,Management,divorced,University Degree,True,True
5151,33,Entrepreneur,married,University Degree,True,True
5152,39,Admin,married,High School,True,True
5153,47,Management,divorced,University Degree,True,True
5154,37,Blue-collar,single,Basic,True,True
5155,47,Entrepreneur,divorced,University Degree,True,True
5156,29,Services,single,University Degree,True,True
5157,44,Housemaid,married,High School,True,True
5158,45,Blue-collar,married,Basic,True,True
5159,47,Blue-collar,divorced,Basic,True,True
5160,38,Entrepreneur,divorced,University Degree,True,True
5161,25,Housemaid,married,Basic,True,True
5162,47,Blue-collar,married,Basic,True,True
5163,55,Housemaid,married,Professional Course,True,True
5164,56,Retired,married,High School,True,True
5165,44,Blue-collar,married,Basic,True,True
5166,36,Technician,single,University Degree,True,True
5167,40,Blue-collar,married,Basic,True,True
5168,46,Blue-collar,married,Unknown,True,True
5169,48,Blue-collar,divorced,Basic,True,True
5170,40,Self-employed,married,High School,True,True
5171,37,Technician,single,Professional Course,True,True
5172,58,Services,divorced,Professional Course,True,True
5173,50,Technician,married,Professional Course,True,True
5174,55,Retired,married,High School,True,True
5175,55,Blue-collar,married,Basic,True,True
5176,51,Management,married,University Degree,True,True
5177,45,Admin,married,University Degree,True,True
5178,39,Technician,married,Professional Course,True,True
5179,47,Blue-collar,divorced,Basic,True,True
5180,55,Admin,married,High School,True,True
5181,41,Services,married,High School,True,True
5182,48,Blue-collar,married,Basic,True,True
5183,41,Technician,married,University Degree,True,True
5184,41,Blue-collar,divorced,Basic,True,True
5185,30,Services,single,High School,True,True
5186,32,Entrepreneur,married,High School,True,True
5187,56,Unemployed,divorced,University Degree,True,True
5188,53,Technician,married,Professional Course,True,True
5189,39,Admin,married,University Degree,True,True
5190,48,Technician,single,High School,True,True
5191,42,Admin,divorced,High School,True,True
5192,36,Blue-collar,married,Basic,True,True
5193,35,Technician,married,Professional Course,True,True
5194,47,Admin,married,Unknown,True,True
5195,38,Blue-collar,married,Basic,True,True
5196,59,Retired,married,University Degree,True,True
5197,34,Admin,divorced,Basic,True,True
5198,47,Management,married,Basic,True,True
5199,53,Services,divorced,University Degree,True,True
5200,44,Self-employed,married,University Degree,True,True
5201,48,Services,single,High School,True,True
5202,50,Blue-collar,married,Basic,True,True
5203,44,Housemaid,single,Unknown,True,True
5204,33,Unemployed,married,Basic,True,True
5205,42,Entrepreneur,married,High School,True,True
5206,45,Services,single,Basic,True,True
5207,51,Blue-collar,married,Basic,True,True
5208,35,Blue-collar,married,Professional Course,True,True
5209,55,Technician,single,University Degree,True,True
5210,32,Services,single,Professional Course,True,True
5211,42,Blue-collar,married,Basic,True,True
5212,42,Admin,divorced,University Degree,True,True
5213,57,Blue-collar,divorced,Unknown,True,True
5214,57,Admin,divorced,High School,True,True
5215,46,Blue-collar,married,Basic,True,True
5216,42,Admin,divorced,University Degree,True,True
5217,38,Blue-collar,married,Basic,True,True
5218,31,Technician,single,University Degree,True,True
5219,44,Admin,married,High School,True,True
5220,28,Blue-collar,single,Basic,True,True
5221,29,Admin,single,University Degree,True,True
5222,56,Retired,married,Basic,True,True
5223,47,Management,married,University Degree,True,True
5224,26,Student,single,Basic,True,True
5225,39,Management,married,University Degree,True,True
5226,51,Services,married,Unknown,True,True
5227,54,Technician,single,University Degree,True,True
5228,42,Unemployed,married,Basic,True,True
5229,57,Blue-collar,married,Basic,True,True
5230,27,Blue-collar,married,Basic,True,True
5231,27,Technician,single,Professional Course,True,True
5232,59,Technician,divorced,University Degree,True,True
5233,47,Blue-collar,divorced,Basic,True,True
5234,43,Admin,married,Professional Course,True,True
5235,36,Blue-collar,married,Basic,True,True
5236,47,Management,divorced,Basic,True,True
5237,38,Blue-collar,married,Basic,True,True
5238,38,Entrepreneur,married,Basic,True,True
5239,33,Blue-collar,married,Basic,True,True
5240,43,Entrepreneur,married,Basic,True,True
5241,39,Blue-collar,married,Unknown,True,True
5242,41,Technician,single,Professional Course,True,True
5243,37,Blue-collar,single,Unknown,True,True
5244,32,Blue-collar,married,Basic,True,True
5245,46,Management,married,University Degree,True,True
5246,49,Entrepreneur,married,University Degree,True,True
5247,33,Services,single,High School,True,True
5248,42,Admin,divorced,University Degree,True,True
5249,23,Services,married,Basic,True,True
5250,28,Services,married,High School,True,True
5251,39,Blue-collar,married,Basic,True,True
5252,36,Admin,married,High School,True,True
5253,27,Technician,married,University Degree,True,True
5254,37,Entrepreneur,married,Basic,True,True
5255,49,Housemaid,married,Basic,True,True
5256,55,Blue-collar,married,Basic,True,True
5257,42,Management,married,Unknown,True,True
5258,38,Services,married,High School,True,True
5259,29,Services,single,University Degree,True,True
5260,28,Blue-collar,single,Basic,True,True
5261,36,Admin,single,High School,True,True
5262,51,Blue-collar,single,Basic,True,True
5263,58,Admin,married,University Degree,True,True
5264,45,Technician,married,University Degree,True,True
5265,27,Blue-collar,single,Basic,True,True
5266,35,Admin,married,High School,True,True
5267,37,Blue-collar,single,Basic,True,True
5268,43,Blue-collar,married,Basic,True,True
5269,40,Blue-collar,married,Basic,True,True
5270,37,Admin,married,University Degree,True,True
5271,31,Entrepreneur,married,Basic,True,True
5272,29,Admin,married,High School,True,True
5273,50,Technician,married,Professional Course,True,True
5274,30,Admin,married,University Degree,True,True
5275,35,Admin,single,High School,True,True
5276,43,Admin,divorced,High School,True,True
5277,39,Admin,married,University Degree,True,True
5278,57,Management,married,University Degree,True,True
5279,53,Retired,married,Basic,True,True
5280,37,Management,married,University Degree,True,True
5281,41,Technician,married,Professional Course,True,True
5282,29,Technician,married,University Degree,True,True
5283,30,Management,married,University Degree,True,True
5284,32,Self-employed,married,Basic,True,True
5285,51,Technician,married,Basic,True,True
5286,38,Admin,single,University Degree,True,True
5287,58,Management,married,University Degree,True,True
5288,36,Blue-collar,married,Basic,True,True
5289,48,Technician,divorced,Professional Course,True,True
5290,39,Blue-collar,married,Basic,True,True
5291,35,Blue-collar,married,Basic,True,True
5292,32,Services,single,Basic,True,True
5293,32,Blue-collar,married,Basic,True,True
5294,34,Blue-collar,married,High School,True,True
5295,41,Self-employed,married,University Degree,True,True
5296,32,Services,divorced,High School,True,True
5297,38,Admin,married,University Degree,True,True
5298,41,Blue-collar,divorced,Basic,True,True
5299,27,Services,single,High School,True,True
5300,57,Blue-collar,married,Basic,True,True
5301,37,Housemaid,married,High School,True,True
5302,54,Blue-collar,single,Basic,True,True
5303,43,Blue-collar,married,Basic,True,True
5304,44,Retired,married,Basic,True,True
5305,37,Admin,single,High School,True,True
5306,37,Blue-collar,married,Basic,True,True
5307,50,Admin,divorced,University Degree,True,True
5308,41,Admin,married,Basic,True,True
5309,46,Admin,married,High School,True,True
5310,32,Blue-collar,married,Basic,True,True
5311,31,Services,single,Professional Course,True,True
5312,40,Management,married,University Degree,True,True
5313,43,Blue-collar,married,Basic,True,True
5314,44,Blue-collar,married,Professional Course,True,True
5315,41,Management,married,University Degree,True,True
5316,32,Blue-collar,married,Basic,True,True
5317,49,Services,married,High School,True,True
